time,gFx,gFy,gFz,wx,wy,wz
2026-07-01T12:04:09.110Z,-0.0605,0.3892,-0.9569,0.0534,-0.0320,0.0019
2026-07-01T12:04:09.120Z,-0.0600,0.3861,-0.9475,0.0473,0.0052,0.0116
2026-07-01T12:04:09.130Z,-0.0591,0.3776,-0.9287,0.0330,0.0346,0.0190
2026-07-01T12:04:09.140Z,-0.0610,0.3752,-0.9119,0.0171,0.0245,0.0245
2026-07-01T12:04:09.150Z,-0.0688,0.3710,-0.9039,0.0012,0.0084,0.0256
2026-07-01T12:04:09.160Z,-0.0729,0.3741,-0.9116,-0.0175,0.0018,0.0172
2026-07-01T12:04:09.170Z,-0.0822,0.3717,-0.9112,-0.0340,-0.0173,0.0098
2026-07-01T12:04:09.180Z,-0.0869,0.3751,-0.9111,-0.0364,-0.0446,-0.0073
2026-07-01T12:04:09.190Z,-0.0820,0.3793,-0.9155,-0.0172,-0.0725,-0.0178
2026-07-01T12:04:09.200Z,-0.0771,0.3782,-0.9217,0.0082,-0.0977,-0.0201
2026-07-01T12:04:09.209Z,-0.0773,0.3734,-0.9341,0.0314,-0.0723,-0.0162
2026-07-01T12:04:09.224Z,-0.0742,0.3777,-0.9332,0.0576,0.0191,0.0006
2026-07-01T12:04:09.229Z,-0.0611,0.3830,-0.9259,0.0576,0.0191,0.0006
2026-07-01T12:04:09.240Z,-0.0555,0.3785,-0.9236,0.0609,0.0496,0.0128
2026-07-01T12:04:09.250Z,-0.0607,0.3780,-0.9275,0.0672,0.0562,0.0190
2026-07-01T12:04:09.260Z,-0.0597,0.3832,-0.9201,0.0586,0.0294,0.0233
2026-07-01T12:04:09.271Z,-0.0570,0.3826,-0.9150,0.0463,0.0092,0.0245
2026-07-01T12:04:09.280Z,-0.0539,0.3803,-0.9100,0.0376,0.0278,0.0243
2026-07-01T12:04:09.290Z,-0.0536,0.3750,-0.9076,0.0351,0.0453,0.0268
2026-07-01T12:04:09.300Z,-0.0592,0.3648,-0.9096,0.0341,0.0421,0.0207
2026-07-01T12:04:09.310Z,-0.0638,0.3653,-0.9168,0.0480,0.0330,0.0108
2026-07-01T12:04:09.320Z,-0.0643,0.3666,-0.9260,0.0647,0.0169,0.0065
2026-07-01T12:04:09.330Z,-0.0671,0.3643,-0.9233,0.0567,0.0106,0.0075
2026-07-01T12:04:09.339Z,-0.0668,0.3639,-0.9164,0.0180,0.0120,0.0141
2026-07-01T12:04:09.350Z,-0.0663,0.3696,-0.9101,-0.0242,0.0178,0.0187
2026-07-01T12:04:09.360Z,-0.0740,0.3722,-0.9173,-0.0538,0.0282,0.0151
2026-07-01T12:04:09.370Z,-0.0843,0.3691,-0.9346,-0.0416,0.0296,0.0059
2026-07-01T12:04:09.380Z,-0.0842,0.3688,-0.9516,-0.0102,0.0277,-0.0044
2026-07-01T12:04:09.389Z,-0.0765,0.3721,-0.9554,0.0264,0.0120,-0.0166
2026-07-01T12:04:09.400Z,-0.0669,0.3719,-0.9547,0.0711,-0.0205,-0.0226
2026-07-01T12:04:09.410Z,-0.0595,0.3723,-0.9464,0.0857,-0.0353,-0.0162
2026-07-01T12:04:09.422Z,-0.0551,0.3697,-0.9230,0.0599,-0.0154,-0.0010
2026-07-01T12:04:09.430Z,-0.0565,0.3694,-0.9112,0.0206,0.0089,0.0050
2026-07-01T12:04:09.440Z,-0.0651,0.3715,-0.9102,-0.0105,0.0082,0.0070
2026-07-01T12:04:09.450Z,-0.0714,0.3693,-0.9135,-0.0235,-0.0083,0.0063
2026-07-01T12:04:09.459Z,-0.0700,0.3692,-0.9221,-0.0169,-0.0308,0.0033
2026-07-01T12:04:09.469Z,-0.0690,0.3690,-0.9266,-0.0032,-0.0428,0.0036
2026-07-01T12:04:09.480Z,-0.0680,0.3693,-0.9278,0.0080,-0.0377,0.0028
2026-07-01T12:04:09.490Z,-0.0685,0.3663,-0.9338,0.0185,-0.0110,0.0052
2026-07-01T12:04:09.500Z,-0.0725,0.3623,-0.9395,0.0325,0.0147,-0.0053
2026-07-01T12:04:09.510Z,-0.0730,0.3643,-0.9375,0.0510,0.0242,-0.0141
2026-07-01T12:04:09.519Z,-0.0653,0.3613,-0.9296,0.0556,0.0188,-0.0024
2026-07-01T12:04:09.530Z,-0.0540,0.3576,-0.9221,0.0430,0.0195,0.0108
2026-07-01T12:04:09.540Z,-0.0510,0.3583,-0.9096,0.0107,0.0146,0.0222
2026-07-01T12:04:09.550Z,-0.0535,0.3603,-0.8950,-0.0249,0.0046,0.0325
2026-07-01T12:04:09.560Z,-0.0640,0.3609,-0.8962,-0.0491,0.0035,0.0283
2026-07-01T12:04:09.569Z,-0.0760,0.3607,-0.9061,-0.0581,0.0031,0.0110
2026-07-01T12:04:09.580Z,-0.0791,0.3641,-0.9191,-0.0445,-0.0096,-0.0017
2026-07-01T12:04:09.589Z,-0.0770,0.3670,-0.9305,-0.0225,-0.0121,-0.0167
2026-07-01T12:04:09.601Z,-0.0694,0.3680,-0.9399,-0.0045,0.0057,-0.0116
2026-07-01T12:04:09.610Z,-0.0548,0.3668,-0.9436,-0.0002,0.0192,-0.0028
2026-07-01T12:04:09.619Z,-0.0503,0.3681,-0.9363,-0.0043,0.0233,0.0052
2026-07-01T12:04:09.630Z,-0.0502,0.3690,-0.9320,-0.0120,0.0296,0.0218
2026-07-01T12:04:09.639Z,-0.0523,0.3694,-0.9367,-0.0197,0.0418,0.0296
2026-07-01T12:04:09.651Z,-0.0638,0.3695,-0.9420,-0.0128,0.0447,0.0233
2026-07-01T12:04:09.660Z,-0.0715,0.3707,-0.9455,0.0081,0.0157,0.0136
2026-07-01T12:04:09.670Z,-0.0745,0.3695,-0.9491,0.0422,-0.0160,0.0053
2026-07-01T12:04:09.680Z,-0.0726,0.3669,-0.9480,0.0588,-0.0531,-0.0065
2026-07-01T12:04:09.690Z,-0.0748,0.3671,-0.9477,0.0592,-0.0777,-0.0088
2026-07-01T12:04:09.702Z,-0.0727,0.3707,-0.9394,0.0502,-0.0959,-0.0159
2026-07-01T12:04:09.710Z,-0.0669,0.3715,-0.9250,0.0331,-0.0861,-0.0128
2026-07-01T12:04:09.721Z,-0.0587,0.3684,-0.9208,0.0227,-0.0510,-0.0045
2026-07-01T12:04:09.730Z,-0.0624,0.3626,-0.9209,0.0058,-0.0276,-0.0002
2026-07-01T12:04:09.740Z,-0.0680,0.3584,-0.9281,-0.0019,-0.0202,0.0038
2026-07-01T12:04:09.750Z,-0.0683,0.3636,-0.9327,0.0121,-0.0269,0.0075
2026-07-01T12:04:09.760Z,-0.0661,0.3657,-0.9295,0.0241,-0.0276,0.0098
2026-07-01T12:04:09.769Z,-0.0616,0.3585,-0.9265,0.0280,-0.0046,0.0166
2026-07-01T12:04:09.779Z,-0.0630,0.3582,-0.9254,0.0216,0.0121,0.0215
2026-07-01T12:04:09.790Z,-0.0679,0.3630,-0.9172,0.0119,0.0096,0.0190
2026-07-01T12:04:09.800Z,-0.0674,0.3689,-0.9118,0.0013,-0.0141,0.0162
2026-07-01T12:04:09.810Z,-0.0720,0.3682,-0.9142,-0.0054,-0.0221,0.0123
2026-07-01T12:04:09.820Z,-0.0754,0.3720,-0.9149,-0.0141,-0.0178,0.0017
2026-07-01T12:04:09.829Z,-0.0711,0.3728,-0.9074,-0.0355,-0.0146,0.0094
2026-07-01T12:04:09.840Z,-0.0649,0.3684,-0.9080,-0.0485,-0.0108,0.0178
2026-07-01T12:04:09.855Z,-0.0675,0.3658,-0.9162,-0.0472,-0.0028,0.0227
2026-07-01T12:04:09.859Z,-0.0737,0.3687,-0.9279,-0.0280,-0.0015,0.0144
2026-07-01T12:04:09.870Z,-0.0838,0.3669,-0.9396,0.0037,-0.0102,0.0020
2026-07-01T12:04:09.880Z,-0.0870,0.3687,-0.9466,0.0303,-0.0181,-0.0075
2026-07-01T12:04:09.890Z,-0.0778,0.3700,-0.9415,0.0409,-0.0140,-0.0014
2026-07-01T12:04:09.901Z,-0.0695,0.3659,-0.9369,0.0551,0.0053,0.0022
2026-07-01T12:04:09.910Z,-0.0740,0.3631,-0.9380,0.0587,0.0304,-0.0003
2026-07-01T12:04:09.920Z,-0.0771,0.3637,-0.9346,0.0570,0.0401,-0.0046
2026-07-01T12:04:09.930Z,-0.0723,0.3643,-0.9234,0.0522,0.0299,-0.0066
2026-07-01T12:04:09.940Z,-0.0643,0.3651,-0.9098,0.0271,0.0221,-0.0007
2026-07-01T12:04:09.950Z,-0.0629,0.3645,-0.9006,-0.0053,0.0155,0.0023
2026-07-01T12:04:09.960Z,-0.0662,0.3659,-0.9024,-0.0398,0.0223,0.0042
2026-07-01T12:04:09.970Z,-0.0716,0.3673,-0.9171,-0.0427,0.0375,-0.0008
2026-07-01T12:04:09.980Z,-0.0767,0.3700,-0.9393,-0.0191,0.0301,-0.0100
2026-07-01T12:04:09.990Z,-0.0724,0.3707,-0.9484,0.0102,0.0036,-0.0096
2026-07-01T12:04:10.001Z,-0.0649,0.3747,-0.9495,0.0294,-0.0218,-0.0087
2026-07-01T12:04:10.010Z,-0.0660,0.3710,-0.9435,0.0310,-0.0172,-0.0005
2026-07-01T12:04:10.019Z,-0.0700,0.3659,-0.9337,0.0212,-0.0055,0.0026
2026-07-01T12:04:10.033Z,-0.0756,0.3658,-0.9268,0.0102,0.0110,0.0082
2026-07-01T12:04:10.040Z,-0.0812,0.3671,-0.9325,0.0078,0.0119,0.0034
2026-07-01T12:04:10.050Z,-0.0789,0.3694,-0.9385,0.0122,-0.0112,-0.0032
2026-07-01T12:04:10.060Z,-0.0792,0.3699,-0.9505,0.0416,-0.0455,-0.0079
2026-07-01T12:04:10.070Z,-0.0793,0.3714,-0.9598,0.0812,-0.0633,-0.0212
2026-07-01T12:04:10.082Z,-0.0751,0.3701,-0.9527,0.1080,-0.0500,-0.0320
2026-07-01T12:04:10.089Z,-0.0702,0.3631,-0.9375,0.1101,-0.0317,-0.0336
2026-07-01T12:04:10.102Z,-0.0614,0.3573,-0.9135,0.0679,-0.0276,-0.0146
2026-07-01T12:04:10.111Z,-0.0614,0.3573,-0.9135,0.0091,-0.0191,0.0055
2026-07-01T12:04:10.121Z,-0.0605,0.3531,-0.9022,-0.0121,-0.0060,0.0100
2026-07-01T12:04:10.130Z,-0.0605,0.3531,-0.9022,-0.0110,0.0094,0.0072
2026-07-01T12:04:10.141Z,-0.0711,0.3552,-0.9104,-0.0165,0.0248,0.0080
2026-07-01T12:04:10.151Z,-0.0662,0.3547,-0.9137,-0.0259,0.0104,0.0068
2026-07-01T12:04:10.161Z,-0.0662,0.3547,-0.9137,-0.0302,-0.0179,0.0089
2026-07-01T12:04:10.172Z,-0.0738,0.3591,-0.9201,-0.0415,-0.0399,0.0102
2026-07-01T12:04:10.180Z,-0.0738,0.3591,-0.9201,-0.0433,-0.0477,0.0068
2026-07-01T12:04:10.191Z,-0.0745,0.3640,-0.9249,-0.0255,-0.0202,0.0011
2026-07-01T12:04:10.199Z,-0.0750,0.3645,-0.9408,-0.0255,-0.0202,0.0011
2026-07-01T12:04:10.212Z,-0.0793,0.3655,-0.9566,0.0323,0.0189,-0.0047
2026-07-01T12:04:10.220Z,-0.0817,0.3646,-0.9603,0.0502,0.0106,-0.0019
2026-07-01T12:04:10.230Z,-0.0725,0.3624,-0.9593,0.0626,0.0004,0.0082
2026-07-01T12:04:10.241Z,-0.0709,0.3613,-0.9484,0.0678,0.0140,0.0152
2026-07-01T12:04:10.250Z,-0.0682,0.3588,-0.9429,0.0678,0.0140,0.0152
2026-07-01T12:04:10.262Z,-0.0720,0.3579,-0.9337,0.0663,0.0306,0.0054
2026-07-01T12:04:10.270Z,-0.0830,0.3585,-0.9274,0.0663,0.0306,0.0054
2026-07-01T12:04:10.279Z,-0.0835,0.3585,-0.9242,0.0638,0.0260,-0.0027
2026-07-01T12:04:10.290Z,-0.0771,0.3635,-0.9190,0.0483,0.0147,-0.0031
2026-07-01T12:04:10.300Z,-0.0782,0.3586,-0.9200,0.0420,0.0158,-0.0077
2026-07-01T12:04:10.310Z,-0.0809,0.3562,-0.9251,0.0472,0.0213,-0.0116
2026-07-01T12:04:10.320Z,-0.0735,0.3574,-0.9274,0.0646,0.0374,-0.0112
2026-07-01T12:04:10.329Z,-0.0684,0.3534,-0.9388,0.0814,0.0491,-0.0067
2026-07-01T12:04:10.340Z,-0.0743,0.3504,-0.9511,0.1199,0.0727,-0.0129
2026-07-01T12:04:10.350Z,-0.0767,0.3528,-0.9652,0.1719,0.0847,-0.0197
2026-07-01T12:04:10.360Z,-0.0734,0.3526,-0.9719,0.2370,0.1023,-0.0182
2026-07-01T12:04:10.370Z,-0.0648,0.3483,-0.9822,0.3101,0.1266,-0.0121
2026-07-01T12:04:10.380Z,-0.0649,0.3462,-0.9943,0.3950,0.1527,-0.0115
2026-07-01T12:04:10.390Z,-0.0699,0.3456,-0.9963,0.4789,0.1677,-0.0179
2026-07-01T12:04:10.400Z,-0.0653,0.3450,-0.9742,0.4950,0.1318,-0.0029
2026-07-01T12:04:10.410Z,-0.0412,0.3491,-0.9258,0.4465,0.1170,0.0240
2026-07-01T12:04:10.419Z,-0.0372,0.3460,-0.9064,0.3897,0.1349,0.0403
2026-07-01T12:04:10.430Z,-0.0543,0.3330,-0.9079,0.3628,0.1422,0.0374
2026-07-01T12:04:10.440Z,-0.0713,0.3297,-0.9200,0.3626,0.1212,0.0263
2026-07-01T12:04:10.450Z,-0.0779,0.3297,-0.9376,0.4038,0.0829,0.0032
2026-07-01T12:04:10.461Z,-0.0778,0.3193,-0.9605,0.6060,-0.0174,-0.0252
2026-07-01T12:04:10.469Z,-0.0683,0.3091,-0.9791,0.6060,-0.0174,-0.0252
2026-07-01T12:04:10.480Z,-0.0607,0.3060,-0.9775,0.6320,-0.0684,-0.0096
2026-07-01T12:04:10.490Z,-0.0422,0.3025,-0.9735,0.6282,-0.0416,-0.0067
2026-07-01T12:04:10.500Z,-0.0570,0.2967,-0.9742,0.5989,0.0150,0.0134
2026-07-01T12:04:10.511Z,-0.0594,0.2891,-0.9639,0.5819,0.0703,0.0222
2026-07-01T12:04:10.520Z,-0.0610,0.2825,-0.9679,0.6023,0.1182,0.0298
2026-07-01T12:04:10.530Z,-0.0594,0.2828,-0.9830,0.6498,0.1329,0.0409
2026-07-01T12:04:10.540Z,-0.0532,0.2840,-0.9871,0.6696,0.1407,0.0475
2026-07-01T12:04:10.550Z,-0.0527,0.2835,-0.9906,0.7002,0.1454,0.0431
2026-07-01T12:04:10.560Z,-0.0527,0.2791,-1.0017,0.7444,0.1506,0.0589
2026-07-01T12:04:10.569Z,-0.0326,0.2640,-1.0030,0.7803,0.1478,0.0751
2026-07-01T12:04:10.579Z,-0.0485,0.2598,-0.9864,0.8220,0.0841,0.0685
2026-07-01T12:04:10.590Z,-0.0570,0.2521,-0.9996,0.8766,0.0501,0.0571
2026-07-01T12:04:10.600Z,-0.0633,0.2448,-1.0133,0.9584,0.0418,0.0318
2026-07-01T12:04:10.610Z,-0.0656,0.2336,-1.0189,1.0874,0.0178,0.0041
2026-07-01T12:04:10.620Z,-0.0604,0.2237,-1.0147,1.1448,-0.0621,0.0313
2026-07-01T12:04:10.629Z,-0.0294,0.2105,-0.9867,1.1109,-0.0904,0.0563
2026-07-01T12:04:10.640Z,-0.0321,0.1956,-0.9727,1.0549,-0.0000,0.0684
2026-07-01T12:04:10.650Z,-0.0408,0.1979,-0.9697,0.9733,0.0630,0.0798
2026-07-01T12:04:10.660Z,-0.0359,0.1846,-0.9606,0.9077,0.0725,0.0935
2026-07-01T12:04:10.670Z,-0.0388,0.1757,-0.9633,0.8679,0.0920,0.1131
2026-07-01T12:04:10.680Z,-0.0423,0.1661,-0.9793,0.8391,0.1115,0.1336
2026-07-01T12:04:10.690Z,-0.0597,0.1557,-0.9815,0.8249,0.1148,0.1263
2026-07-01T12:04:10.700Z,-0.0735,0.1507,-0.9837,0.8236,0.1196,0.0965
2026-07-01T12:04:10.709Z,-0.0862,0.1387,-0.9889,0.8670,0.2069,0.0678
2026-07-01T12:04:10.720Z,-0.0788,0.1308,-1.0165,0.9651,0.3355,0.0287
2026-07-01T12:04:10.730Z,-0.0753,0.1171,-1.0334,1.0823,0.3419,-0.0071
2026-07-01T12:04:10.740Z,-0.0576,0.1104,-1.0286,1.1736,0.2655,-0.0186
2026-07-01T12:04:10.750Z,-0.0233,0.1030,-1.0147,1.1603,0.1310,0.0176
2026-07-01T12:04:10.760Z,0.0136,0.0849,-0.9756,1.0075,0.0216,0.0746
2026-07-01T12:04:10.770Z,0.0191,0.0635,-0.9457,0.8275,-0.0089,0.0896
2026-07-01T12:04:10.780Z,-0.0217,0.0623,-0.9425,0.7028,0.0793,0.0855
2026-07-01T12:04:10.790Z,-0.0457,0.0601,-0.9476,0.6457,0.1316,0.0610
2026-07-01T12:04:10.800Z,-0.0559,0.0441,-0.9539,0.6452,0.1821,0.0477
2026-07-01T12:04:10.810Z,-0.0433,0.0332,-0.9717,0.6638,0.1895,0.0381
2026-07-01T12:04:10.820Z,-0.0358,0.0287,-0.9804,0.6988,0.1633,0.0394
2026-07-01T12:04:10.829Z,-0.0197,0.0264,-0.9985,0.7435,0.1381,0.0392
2026-07-01T12:04:10.841Z,-0.0139,0.0244,-1.0098,0.7801,0.0702,0.0423
2026-07-01T12:04:10.850Z,-0.0052,0.0220,-0.9991,0.7866,-0.0382,0.0552
2026-07-01T12:04:10.860Z,-0.0036,0.0137,-0.9905,0.7731,-0.0552,0.0690
2026-07-01T12:04:10.870Z,-0.0071,0.0003,-1.0006,0.7342,-0.0638,0.0648
2026-07-01T12:04:10.879Z,-0.0132,-0.0116,-1.0018,0.7199,-0.0794,0.0515
2026-07-01T12:04:10.891Z,-0.0192,-0.0270,-1.0122,0.7410,-0.0623,0.0495
2026-07-01T12:04:10.900Z,-0.0136,-0.0289,-1.0100,0.7851,-0.0842,0.0524
2026-07-01T12:04:10.910Z,-0.0140,-0.0339,-1.0051,0.8393,-0.0695,0.0385
2026-07-01T12:04:10.920Z,-0.0269,-0.0385,-1.0049,0.8974,-0.0119,0.0244
2026-07-01T12:04:10.929Z,-0.0226,-0.0432,-1.0103,0.9429,-0.0621,0.0270
2026-07-01T12:04:10.940Z,-0.0204,-0.0574,-0.9963,0.9566,-0.1429,0.0427
2026-07-01T12:04:10.950Z,-0.0167,-0.0688,-0.9790,0.8959,-0.1500,0.0652
2026-07-01T12:04:10.960Z,-0.0152,-0.0837,-0.9702,0.7729,-0.1314,0.0823
2026-07-01T12:04:10.970Z,-0.0281,-0.0902,-0.9442,0.6120,-0.0694,0.0809
2026-07-01T12:04:10.979Z,-0.0374,-0.0909,-0.9357,0.4837,-0.0196,0.0632
2026-07-01T12:04:10.990Z,-0.0422,-0.0900,-0.9598,0.4346,-0.0260,0.0578
2026-07-01T12:04:11.000Z,-0.0461,-0.0985,-1.0042,0.4741,-0.0668,0.0489
2026-07-01T12:04:11.010Z,-0.0474,-0.1064,-1.0487,0.5773,-0.0819,0.0541
2026-07-01T12:04:11.020Z,-0.0429,-0.1129,-1.0843,0.7310,-0.0808,0.0470
2026-07-01T12:04:11.030Z,-0.0457,-0.1224,-1.0979,0.8797,-0.1027,0.0560
2026-07-01T12:04:11.040Z,-0.0280,-0.1185,-1.0726,0.9812,-0.1054,0.0538
2026-07-01T12:04:11.050Z,-0.0317,-0.1185,-1.0420,1.0461,-0.0643,0.0443
2026-07-01T12:04:11.060Z,-0.0262,-0.1238,-1.0242,1.0840,-0.0236,0.0405
2026-07-01T12:04:11.070Z,-0.0229,-0.1359,-1.0062,1.0921,-0.0377,0.0442
2026-07-01T12:04:11.080Z,-0.0256,-0.1543,-0.9824,1.0734,-0.0250,0.0607
2026-07-01T12:04:11.090Z,-0.0366,-0.1673,-0.9655,1.0381,-0.0035,0.0577
2026-07-01T12:04:11.100Z,-0.0483,-0.1769,-0.9434,0.9700,-0.0077,0.0515
2026-07-01T12:04:11.110Z,-0.0501,-0.1837,-0.9121,0.8383,-0.0028,0.0535
2026-07-01T12:04:11.120Z,-0.0477,-0.2036,-0.8916,0.7012,0.0462,0.0457
2026-07-01T12:04:11.130Z,-0.0496,-0.2092,-0.8925,0.5873,0.0248,0.0375
2026-07-01T12:04:11.140Z,-0.0484,-0.2114,-0.8846,0.4983,0.0444,0.0217
2026-07-01T12:04:11.149Z,-0.0493,-0.2200,-0.9075,0.4533,0.0863,0.0034
2026-07-01T12:04:11.159Z,-0.0473,-0.2308,-0.9356,0.4505,0.1089,-0.0134
2026-07-01T12:04:11.169Z,-0.0487,-0.2359,-0.9569,0.4611,0.1007,-0.0263
2026-07-01T12:04:11.180Z,-0.0382,-0.2422,-0.9754,0.4796,0.1092,-0.0255
2026-07-01T12:04:11.191Z,-0.0300,-0.2454,-1.0020,0.5339,0.1200,-0.0338
2026-07-01T12:04:11.200Z,-0.0342,-0.2370,-1.0327,0.6111,0.0396,-0.0278
2026-07-01T12:04:11.210Z,-0.0274,-0.2426,-1.0392,0.6872,-0.0440,-0.0070
2026-07-01T12:04:11.220Z,-0.0264,-0.2516,-1.0237,0.7333,-0.0385,-0.0093
2026-07-01T12:04:11.230Z,-0.0478,-0.2639,-1.0056,0.7323,-0.0105,-0.0283
2026-07-01T12:04:11.241Z,-0.0545,-0.2666,-0.9720,0.6912,0.0364,-0.0497
2026-07-01T12:04:11.250Z,-0.0451,-0.2684,-0.9458,0.6142,0.0966,-0.0490
2026-07-01T12:04:11.259Z,-0.0365,-0.2858,-0.9218,0.5015,0.1232,-0.0323
2026-07-01T12:04:11.271Z,-0.0238,-0.2913,-0.9037,0.3816,0.1514,-0.0288
2026-07-01T12:04:11.280Z,-0.0284,-0.2818,-0.8940,0.2912,0.1649,-0.0349
2026-07-01T12:04:11.292Z,-0.0341,-0.2814,-0.9090,0.2793,0.1620,-0.0422
2026-07-01T12:04:11.300Z,-0.0375,-0.2860,-0.9502,0.3319,0.1858,-0.0523
2026-07-01T12:04:11.310Z,-0.0307,-0.2955,-0.9908,0.4224,0.1654,-0.0529
2026-07-01T12:04:11.321Z,-0.0206,-0.3036,-1.0111,0.5372,0.1099,-0.0411
2026-07-01T12:04:11.330Z,-0.0152,-0.3068,-1.0242,0.6336,0.0388,-0.0347
2026-07-01T12:04:11.341Z,-0.0182,-0.3081,-1.0166,0.6868,-0.0535,-0.0241
2026-07-01T12:04:11.350Z,-0.0198,-0.3202,-0.9883,0.7030,-0.0713,-0.0190
2026-07-01T12:04:11.360Z,-0.0240,-0.3261,-0.9544,0.6617,-0.0409,-0.0067
2026-07-01T12:04:11.373Z,-0.0289,-0.3292,-0.9109,0.5686,0.0363,-0.0190
2026-07-01T12:04:11.380Z,-0.0377,-0.3346,-0.8871,0.4777,0.0947,-0.0243
2026-07-01T12:04:11.390Z,-0.0396,-0.3368,-0.8809,0.4094,0.1159,-0.0356
2026-07-01T12:04:11.400Z,-0.0435,-0.3450,-0.8905,0.3803,0.1506,-0.0511
2026-07-01T12:04:11.410Z,-0.0289,-0.3434,-0.9191,0.3960,0.1462,-0.0509
2026-07-01T12:04:11.420Z,-0.0076,-0.3391,-0.9464,0.4188,0.0870,-0.0377
2026-07-01T12:04:11.430Z,0.0007,-0.3470,-0.9528,0.4255,0.0253,-0.0193
2026-07-01T12:04:11.440Z,0.0062,-0.3595,-0.9384,0.4155,0.0141,-0.0029
2026-07-01T12:04:11.450Z,-0.0050,-0.3656,-0.9406,0.4108,0.0065,-0.0071
2026-07-01T12:04:11.460Z,-0.0291,-0.3711,-0.9463,0.4169,-0.0254,-0.0207
2026-07-01T12:04:11.473Z,-0.0265,-0.3717,-0.9405,0.4194,-0.0895,-0.0159
2026-07-01T12:04:11.480Z,-0.0178,-0.3746,-0.9205,0.4180,-0.1028,-0.0185
2026-07-01T12:04:11.490Z,-0.0218,-0.3764,-0.9139,0.4090,-0.0623,-0.0275
2026-07-01T12:04:11.501Z,-0.0271,-0.3857,-0.9185,0.3976,-0.0291,-0.0244
2026-07-01T12:04:11.510Z,-0.0241,-0.3912,-0.9191,0.3900,-0.0028,-0.0185
2026-07-01T12:04:11.524Z,-0.0244,-0.3947,-0.9148,0.3753,0.0355,-0.0194
2026-07-01T12:04:11.530Z,-0.0255,-0.3931,-0.9071,0.3373,0.0398,-0.0203
2026-07-01T12:04:11.540Z,-0.0196,-0.3963,-0.8905,0.2800,0.0345,-0.0136
2026-07-01T12:04:11.549Z,-0.0158,-0.4016,-0.8786,0.2800,0.0345,-0.0136
2026-07-01T12:04:11.560Z,-0.0181,-0.4034,-0.8686,0.1613,0.0541,-0.0165
2026-07-01T12:04:11.571Z,-0.0201,-0.3998,-0.8714,0.1281,0.0262,-0.0170
2026-07-01T12:04:11.580Z,-0.0213,-0.4010,-0.8886,0.1351,0.0286,-0.0192
2026-07-01T12:04:11.590Z,-0.0157,-0.4040,-0.9027,0.1616,0.0132,-0.0130
2026-07-01T12:04:11.601Z,-0.0075,-0.4035,-0.9192,0.2117,0.0581,-0.0126
2026-07-01T12:04:11.610Z,-0.0093,-0.4046,-0.9524,0.2932,0.1618,-0.0208
2026-07-01T12:04:11.621Z,-0.0125,-0.4075,-0.9906,0.4123,0.2508,-0.0211
2026-07-01T12:04:11.630Z,-0.0125,-0.4075,-0.9906,0.5461,0.2807,-0.0166
2026-07-01T12:04:11.640Z,-0.0086,-0.4187,-1.0120,0.6454,0.2439,0.0037
2026-07-01T12:04:11.653Z,-0.0066,-0.4212,-0.9821,0.6725,0.1852,0.0167
2026-07-01T12:04:11.661Z,-0.0061,-0.4269,-0.9397,0.6535,0.1287,0.0262
2026-07-01T12:04:11.671Z,-0.0060,-0.4344,-0.9005,0.6008,0.0957,0.0323
2026-07-01T12:04:11.680Z,-0.0060,-0.4344,-0.9005,0.5280,0.0431,0.0229
2026-07-01T12:04:11.691Z,-0.0199,-0.4441,-0.8357,0.4317,-0.0116,0.0136
2026-07-01T12:04:11.703Z,-0.0128,-0.4519,-0.8245,0.3444,-0.0139,0.0050
2026-07-01T12:04:11.711Z,-0.0128,-0.4519,-0.8245,0.2745,-0.0387,-0.0099
2026-07-01T12:04:11.721Z,-0.0101,-0.4629,-0.8286,0.2135,-0.0551,-0.0057
2026-07-01T12:04:11.730Z,-0.0035,-0.4623,-0.8308,0.1537,-0.0119,-0.0086
2026-07-01T12:04:11.741Z,0.0139,-0.4709,-0.8489,0.1496,0.1410,-0.0194
2026-07-01T12:04:11.752Z,0.0101,-0.4618,-0.9070,0.2225,0.2408,-0.0204
2026-07-01T12:04:11.760Z,0.0101,-0.4618,-0.9070,0.3399,0.2655,-0.0125
2026-07-01T12:04:11.771Z,0.0001,-0.4635,-0.9662,0.4485,0.2260,-0.0032
2026-07-01T12:04:11.781Z,-0.0083,-0.4696,-0.9515,0.4485,0.2260,-0.0032
2026-07-01T12:04:11.791Z,-0.0154,-0.4758,-0.9184,0.5238,0.1579,0.0031
2026-07-01T12:04:11.801Z,-0.0154,-0.4758,-0.9184,0.4695,0.1214,0.0022
2026-07-01T12:04:11.811Z,-0.0122,-0.4833,-0.8719,0.3745,0.0672,0.0041
2026-07-01T12:04:11.822Z,0.0044,-0.4863,-0.8105,0.2676,0.0119,-0.0007
2026-07-01T12:04:11.831Z,0.0044,-0.4863,-0.8105,0.1594,-0.0510,0.0026
2026-07-01T12:04:11.842Z,0.0109,-0.4866,-0.7782,0.0377,-0.1029,0.0129
2026-07-01T12:04:11.850Z,0.0109,-0.4866,-0.7782,-0.0707,-0.1124,0.0017
2026-07-01T12:04:11.859Z,0.0116,-0.4889,-0.7774,-0.0707,-0.1124,0.0017
2026-07-01T12:04:11.869Z,0.0061,-0.4939,-0.7950,-0.1405,-0.0508,-0.0048
